"ZONA";"ICDO";"SEXE";"ANY";"M01";"M02";"M03";"M04";"M05";"M06";"M07";"M08";"M09";"M10";"M11";"M12";"M13";"M14";"M15";"M16";"M17";"M18"
"R0002";64;2;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"R0002";64;2;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"R0002";64;2;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"R0002";64;2;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"R0002";64;2;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"R0002";65;1;1980;0;0;0;0;0;0;0;0;0;0;0;1;1;1;6;1;1;2
"R0002";65;1;1981;0;0;0;0;0;0;0;0;0;0;0;1;3;1;4;5;2;4
"R0002";65;1;1982;0;0;0;0;0;0;0;0;0;2;2;3;1;4;4;6;8;3
"R0002";65;1;1983;0;0;0;0;0;0;0;0;0;0;1;0;3;3;4;4;1;6
"R0002";65;1;1984;0;0;0;0;0;0;0;0;0;0;3;1;3;5;1;2;3;0
"R0002";65;1;1985;0;0;0;0;0;0;0;0;0;1;0;1;7;4;11;6;3;4
"R0002";65;1;1986;0;0;0;0;0;0;0;0;0;0;0;1;4;1;6;4;3;8
"R0002";65;1;1987;0;0;0;0;0;1;0;0;0;1;1;0;2;5;7;7;6;6
"R0002";65;1;1988;0;0;0;0;0;0;0;0;0;1;0;1;2;6;6;7;6;2
"R0002";65;1;1989;0;0;0;0;0;0;0;0;0;0;0;2;2;3;7;6;4;7
"R0002";65;1;1990;0;0;0;0;0;0;0;0;0;0;0;0;3;6;5;5;7;3
"R0002";65;1;1991;0;0;0;0;0;0;0;0;1;1;0;3;4;6;5;11;4;3
"R0002";65;1;1992;0;0;0;0;0;0;0;0;1;0;1;4;4;4;8;6;5;6
"R0002";65;1;1993;0;0;0;0;0;0;0;0;0;0;0;1;2;6;7;6;8;4
"R0002";65;1;1994;0;0;0;0;0;0;0;0;0;1;0;1;1;3;5;6;7;5
"R0002";65;1;1995;0;0;0;0;0;0;0;0;2;0;1;0;6;4;9;4;5;3
"R0002";65;1;1996;0;0;0;0;0;0;0;0;0;1;0;2;0;2;4;4;7;7
"R0002";65;1;1997;0;0;0;0;0;0;0;0;0;1;0;0;4;3;3;4;8;5
"R0002";65;1;1998;0;0;0;0;0;0;0;1;0;0;2;1;2;3;5;1;5;7
"R0002";65;1;1999;0;0;0;0;0;0;0;0;0;1;1;2;1;6;12;10;7;15
"R0002";65;1;2000;0;0;0;0;0;0;0;0;0;0;1;1;5;2;5;4;10;3
"R0002";65;1;2001;0;0;0;0;0;0;0;0;0;0;1;1;5;5;14;8;9;7
"R0002";65;1;2002;0;0;0;0;0;0;0;0;0;0;0;2;3;12;8;17;13;5
"R0002";65;1;2003;0;0;0;0;0;0;0;0;1;0;1;6;4;3;2;5;8;14
"R0002";65;1;2004;0;0;0;0;0;0;0;0;0;0;0;6;5;8;11;12;10;10
"R0002";65;1;2005;0;0;0;0;0;0;0;0;0;0;0;3;4;3;9;7;9;10
"R0002";65;1;2006;0;0;0;0;0;0;0;0;0;1;0;0;6;3;7;7;4;11
"R0002";65;1;2007;0;0;0;0;0;0;0;0;0;0;3;1;4;8;7;8;7;12
"R0002";65;1;2008;0;0;0;0;0;0;0;0;0;2;0;3;3;5;8;17;15;18
"R0002";65;1;2009;0;0;0;0;0;0;0;0;0;0;1;1;1;6;6;15;11;16
"R0002";65;1;2010;0;0;0;0;0;0;0;0;0;1;1;3;2;6;8;9;8;7
"R0002";65;1;2011;0;0;0;0;0;0;0;0;1;1;0;5;4;6;4;8;12;9
"R0002";65;2;1980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0
"R0002";65;2;1981;0;0;0;0;0;0;0;0;0;0;0;1;3;1;2;1;1;1
"R0002";65;2;1982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0
"R0002";65;2;1983;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;3;1
"R0002";65;2;1984;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;2
"R0002";65;2;1985;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;1
"R0002";65;2;1986;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;4;0
"R0002";65;2;1987;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0
"R0002";65;2;1988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0
"R0002";65;2;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2
"R0002";65;2;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;4;2
"R0002";65;2;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;1
"R0002";65;2;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;3;1
"R0002";65;2;1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1
"R0002";65;2;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;3
"R0002";65;2;1995;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;4
"R0002";65;2;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;2
"R0002";65;2;1997;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;2;2
"R0002";65;2;1998;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;2;3
"R0002";65;2;1999;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;3;0;1
"R0002";65;2;2000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;2;8
"R0002";65;2;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;1;4
"R0002";65;2;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;6;2
"R0002";65;2;2003;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;1;5;5
"R0002";65;2;2004;0;0;0;0;0;0;0;0;1;0;0;0;0;2;3;0;0;1
"R0002";65;2;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;3;0
"R0002";65;2;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;3
"R0002";65;2;2007;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;2;3;0
"R0002";65;2;2008;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;3;1;3
"R0002";65;2;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;9
"R0002";65;2;2010;0;0;0;0;0;0;1;0;0;2;0;0;0;1;1;1;1;5
"R0002";65;2;2011;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;3;7
"R0002";66;1;1980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"R0002";66;1;1986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R0002";66;1;1990;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
"R0002";66;1;1993;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
"R0002";66;1;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R0002";66;1;1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"R0002";66;1;1997;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
"R0002";66;1;1998;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"R0002";66;1;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
"R0002";66;1;2000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
"R0002";66;1;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
"R0002";66;1;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"R0002";66;1;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"R0002";66;1;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"R0002";66;1;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"R0002";66;1;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"R0002";66;1;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R0002";66;2;1984;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"R0002";66;2;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"R0002";66;2;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"R0002";66;2;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"R0002";66;2;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R0002";66;2;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"R0002";66;2;1999;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"R0002";66;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"R0002";66;2;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"R0002";67;1;1980;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0
"R0002";67;1;1982;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0
"R0002";67;1;1983;0;1;0;0;0;0;0;0;0;1;2;2;0;1;0;1;2;0
"R0002";67;1;1984;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"R0002";67;1;1985;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0
"R0002";67;1;1986;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1
"R0002";67;1;1987;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;0
"R0002";67;1;1988;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;1;1
"R0002";67;1;1989;0;0;0;0;0;0;0;0;0;0;0;2;1;2;1;1;1;0
"R0002";67;1;1990;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;5;0;0
"R0002";67;1;1991;0;0;0;0;0;0;1;0;0;0;1;1;1;1;2;3;1;1
"R0002";67;1;1992;0;0;0;0;0;0;0;0;0;0;1;0;0;3;1;1;0;1
"R0002";67;1;1993;1;0;0;0;0;0;1;0;0;0;0;1;3;0;3;0;0;0
"R0002";67;1;1994;0;0;0;0;0;0;0;0;0;1;1;0;1;1;5;0;0;1
"R0002";67;1;1995;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;4;4;0
"R0002";67;1;1996;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;1;0
"R0002";67;1;1997;0;0;0;0;0;0;0;0;0;0;2;0;3;3;2;1;3;0
"R0002";67;1;1998;0;0;0;0;0;0;0;0;0;1;0;1;2;2;1;4;2;0
"R0002";67;1;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;5;1;0
"R0002";67;1;2000;0;0;0;0;0;0;0;0;1;1;0;1;0;2;1;2;0;1
"R0002";67;1;2001;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;2;5;1
"R0002";67;1;2002;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;5;2
"R0002";67;1;2003;0;0;0;0;0;0;0;0;1;0;2;1;3;4;2;2;3;0
"R0002";67;1;2004;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;1;3;2
"R0002";67;1;2005;0;0;0;0;0;0;0;0;0;0;1;2;3;1;3;3;4;1
"R0002";67;1;2006;0;0;0;0;0;0;0;0;0;0;1;1;3;2;3;7;1;0
"R0002";67;1;2007;0;0;0;0;0;0;0;0;0;1;2;2;1;1;0;3;2;1
"R0002";67;1;2008;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;2;1;0
"R0002";67;1;2009;0;0;0;0;0;0;1;0;1;0;1;3;1;2;4;0;4;2
"R0002";67;1;2010;0;0;0;0;0;0;0;0;0;1;0;1;3;2;1;1;1;2
"R0002";67;1;2011;0;0;0;0;0;0;0;0;0;0;1;2;2;1;3;1;4;1
"R0002";67;2;1981;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
"R0002";67;2;1982;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1
"R0002";67;2;1983;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
"R0002";67;2;1984;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1
"R0002";67;2;1985;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"R0002";67;2;1986;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"R0002";67;2;1987;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"R0002";67;2;1988;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
"R0002";67;2;1989;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;1;0
"R0002";67;2;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
"R0002";67;2;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;2
"R0002";67;2;1992;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0
"R0002";67;2;1993;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0
"R0002";67;2;1994;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
"R0002";67;2;1995;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;2;0
"R0002";67;2;1996;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;2;0;1
"R0002";67;2;1997;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;1;2;4
"R0002";67;2;1998;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0
"R0002";67;2;1999;0;0;0;0;0;0;0;0;1;0;0;0;1;2;1;0;0;2
"R0002";67;2;2000;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;3;1;2
"R0002";67;2;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;1
"R0002";67;2;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
"R0002";67;2;2003;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;2;5
"R0002";67;2;2004;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;2;2;1
"R0002";67;2;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;2;0
"R0002";67;2;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;4
"R0002";67;2;2007;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;1
"R0002";67;2;2008;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;2;1;2
"R0002";67;2;2009;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;2
"R0002";67;2;2010;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;3;0
"R0002";67;2;2011;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;4;2
"R0002";68;1;1980;0;0;0;0;0;0;0;0;0;0;0;1;2;1;8;2;1;2
"R0002";68;1;1981;0;0;0;0;0;0;0;0;0;0;0;1;3;1;4;5;2;4
"R0002";68;1;1982;0;0;0;0;0;0;0;0;0;2;2;4;3;4;5;6;8;3
"R0002";68;1;1983;0;1;0;0;0;0;0;0;0;1;3;2;3;4;4;5;3;6
"R0002";68;1;1984;0;1;0;0;0;0;0;0;0;0;3;1;3;6;1;2;3;0
"R0002";68;1;1985;0;0;0;0;0;0;0;0;0;1;0;1;8;4;11;7;5;4
"R0002";68;1;1986;0;0;0;0;0;0;0;0;1;0;0;1;4;1;7;4;4;9
"R0002";68;1;1987;0;0;0;0;0;1;0;0;0;1;1;0;3;6;9;8;7;6
"R0002";68;1;1988;0;0;0;0;0;0;0;0;0;1;0;2;2;8;7;9;7;3
"R0002";68;1;1989;0;0;0;0;0;0;0;0;0;0;0;4;3;5;8;7;5;7
"R0002";68;1;1990;0;0;0;0;0;0;0;0;0;0;0;2;3;6;5;10;7;3
"R0002";68;1;1991;0;0;0;0;0;0;1;0;1;1;1;4;5;7;7;14;5;4
"R0002";68;1;1992;0;0;0;0;0;0;0;0;1;0;2;4;4;7;9;7;5;7
"R0002";68;1;1993;1;0;0;0;0;0;1;0;0;0;0;2;5;6;10;6;8;4
"R0002";68;1;1994;0;0;0;0;0;0;0;0;0;2;1;1;2;4;10;6;7;6
"R0002";68;1;1995;0;0;0;0;0;0;0;0;2;0;2;0;7;5;9;8;9;3
"R0002";68;1;1996;0;0;0;0;0;0;0;0;0;2;0;2;0;2;4;7;8;7
"R0002";68;1;1997;0;0;0;0;0;0;0;0;0;1;2;0;7;6;5;5;11;5
"R0002";68;1;1998;0;0;0;0;0;0;0;1;0;1;2;2;4;5;6;5;7;7
"R0002";68;1;1999;0;0;0;0;0;0;0;0;0;1;1;2;1;10;14;15;8;15
"R0002";68;1;2000;0;0;0;0;0;0;0;0;1;1;1;2;5;4;6;6;10;4
"R0002";68;1;2001;0;0;0;0;0;0;0;0;0;0;2;3;6;6;16;10;14;8
"R0002";68;1;2002;0;0;0;0;0;0;0;0;0;0;1;2;4;13;9;18;18;7
"R0002";68;1;2003;0;0;0;0;0;0;0;0;2;0;3;7;7;7;4;7;11;14
"R0002";68;1;2004;0;0;0;0;0;0;0;0;0;1;1;7;7;10;13;13;13;12
"R0002";68;1;2005;0;0;0;0;0;0;0;0;0;0;1;5;7;4;12;10;13;11
"R0002";68;1;2006;0;0;0;0;0;0;0;0;0;1;1;1;9;5;10;14;5;11
"R0002";68;1;2007;0;0;0;0;0;0;0;0;0;1;5;3;5;9;7;11;9;13
"R0002";68;1;2008;0;0;0;0;0;0;0;0;0;2;0;4;4;5;11;19;16;18
"R0002";68;1;2009;0;0;0;0;0;0;1;0;1;0;2;4;2;8;10;15;15;18
"R0002";68;1;2010;0;0;0;0;0;0;0;0;0;2;1;4;5;8;9;10;9;9
"R0002";68;1;2011;0;0;0;0;0;0;0;0;1;1;1;7;6;7;7;9;16;10
"R0002";68;2;1980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0
"R0002";68;2;1981;0;0;0;0;0;0;0;0;0;1;0;1;3;1;2;2;1;1
"R0002";68;2;1982;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;3;1
"R0002";68;2;1983;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;1;3;1
"R0002";68;2;1984;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;1;3
"R0002";68;2;1985;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;1;1;1
"R0002";68;2;1986;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;4;1
"R0002";68;2;1987;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0
"R0002";68;2;1988;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;2;0
"R0002";68;2;1989;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;4;1;2
"R0002";68;2;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;5;3
"R0002";68;2;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;5;3
"R0002";68;2;1992;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;3;3;1
"R0002";68;2;1993;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;1
"R0002";68;2;1994;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;3;1;3
"R0002";68;2;1995;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;3;4
"R0002";68;2;1996;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;2;3;3
"R0002";68;2;1997;0;0;0;0;0;0;0;0;0;2;0;0;1;0;2;2;4;6
"R0002";68;2;1998;0;0;0;0;0;0;0;0;0;0;0;1;3;0;2;2;3;3
"R0002";68;2;1999;0;0;0;0;0;0;0;0;1;0;1;0;1;3;2;3;0;3
"R0002";68;2;2000;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;5;3;10
"R0002";68;2;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;6;1;5
"R0002";68;2;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;6;2
"R0002";68;2;2003;0;1;0;0;0;0;0;0;1;1;1;0;0;1;2;2;7;10
"R0002";68;2;2004;0;0;0;0;0;0;0;0;1;0;1;1;0;2;4;2;2;2
"R0002";68;2;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;7;5;0
"R0002";68;2;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;4;7
"R0002";68;2;2007;0;0;0;0;0;0;0;0;0;0;1;1;0;1;2;3;5;1
"R0002";68;2;2008;0;0;0;0;0;0;0;0;0;1;3;1;0;0;2;5;2;5
"R0002";68;2;2009;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;3;11
"R0002";68;2;2010;0;0;0;0;0;0;1;0;0;2;1;0;0;2;1;1;4;5
"R0002";68;2;2011;0;0;0;0;0;0;0;0;0;1;0;1;1;2;1;1;7;9
"R0002";69;1;1982;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"R0002";69;1;1985;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"R0002";69;1;1987;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"R0002";69;1;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
